trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
185699,3,5,Downtown - Stavanger Dr,,0,28869,10,0,0
185700,3,5,Downtown - Stavanger Dr,,0,28870,10,0,0
185702,3,5,Downtown - Stavanger Dr,,0,28868,10,0,0
185703,3,5,Downtown - Stavanger Dr,,0,28869,10,0,0
185704,3,5,Downtown - Stavanger Dr,,0,28870,10,0,0
185705,3,5,Downtown - Stavanger Dr,,0,28868,10,0,0
185706,3,5,Downtown - Stavanger Dr,,0,28869,10,0,0
185707,3,5,Downtown - Stavanger Dr,,0,28870,10,0,0
185708,3,5,Downtown - Stavanger Dr,,0,28868,10,0,0
185709,3,5,Downtown - Stavanger Dr,,0,28869,10,0,0
185711,3,5,Downtown - Stavanger Dr,,0,28870,10,0,0
185713,3,5,Downtown - Stavanger Dr,,0,28868,10,0,0
185714,3,5,Downtown - Stavanger Dr,,0,28869,10,0,0
185715,3,5,Downtown - Stavanger Dr,,0,28870,11,0,0
185716,3,5,Downtown - Stavanger Dr,,0,28868,11,0,0
185717,3,5,Downtown - Stavanger Dr,,0,28869,11,0,0
185718,3,5,Downtown - Stavanger Dr,,0,28868,11,0,0
185719,3,5,Downtown - Stavanger Dr,,0,28869,11,0,0
185720,3,5,Downtown - Stavanger Dr,,0,28868,11,0,0
185721,3,5,Downtown - Stavanger Dr,,0,28869,11,0,0
185723,3,5,Downtown - Village Mall,,1,28870,12,0,0
185729,3,5,Downtown - Village Mall,,1,28868,13,0,0
185724,3,5,Downtown - Village Mall,,1,28869,12,0,0
185730,3,5,Downtown - Village Mall,,1,28870,13,0,0
185725,3,5,Downtown - Village Mall,,1,28868,12,0,0
185731,3,5,Downtown - Village Mall,,1,28869,13,0,0
185726,3,5,Downtown - Village Mall,,1,28870,12,0,0
185732,3,5,Downtown - Village Mall,,1,28868,13,0,0
185727,3,5,Downtown - Village Mall,,1,28869,12,0,0
185733,3,5,Downtown - Village Mall,,1,28870,13,0,0
185728,3,5,Downtown - Village Mall,,1,28868,12,0,0
185759,3,5,Downtown - Village Mall,,1,28869,13,0,0
185736,3,5,Downtown - Village Mall,,1,28870,12,0,0
185748,3,5,Downtown - Village Mall,,1,28868,13,0,0
185738,3,5,Downtown - Village Mall,,1,28869,12,0,0
185749,3,5,Downtown - Village Mall,,1,28870,13,0,0
185737,3,5,Downtown - Village Mall,,1,28868,12,0,0
185750,3,5,Downtown - Village Mall,,1,28869,13,0,0
185739,3,5,Downtown - Village Mall,,1,28870,12,0,0
185751,3,5,Downtown - Village Mall,,1,28868,13,0,0
185741,3,5,Downtown - Village Mall,,1,28869,12,0,0
185753,3,5,Downtown - Village Mall,,1,28870,13,0,0
185743,3,5,Downtown - Village Mall,,1,28868,12,0,0
185754,3,5,Downtown - Village Mall,,1,28869,16,0,0
185744,3,5,Downtown - Village Mall,,1,28870,14,0,0
185755,3,5,Downtown - Village Mall,,1,28868,16,0,0
185745,3,5,Downtown - Village Mall,,1,28869,14,0,0
185756,3,5,Downtown - Village Mall,,1,28868,16,0,0
185746,3,5,Downtown - Village Mall,,1,28869,14,0,0
185757,3,5,Downtown - Village Mall,,1,28868,16,0,0
185747,3,5,Downtown - Village Mall,,1,28869,15,0,0
185899,6,5,To Seasame Park,,0,28881,19,0,0
185898,6,5,To Seasame Park,,0,28881,19,0,0
185897,6,5,To Seasame Park,,0,28881,19,0,0
185896,6,5,To Seasame Park,,0,28881,19,0,0
185895,6,5,To Seasame Park,,0,28881,19,0,0
185894,6,5,To Seasame Park,,0,28881,19,0,0
185893,6,5,To Seasame Park,,0,28881,19,0,0
185892,6,5,To Seasame Park,,0,28881,19,0,0
185891,6,5,To Seasame Park,,0,28881,19,0,0
185890,6,5,To Seasame Park,,0,28881,19,0,0
185889,6,5,To Seasame Park,,0,28881,19,0,0
185888,6,5,To Seasame Park,,0,28881,19,0,0
185887,6,5,To Seasame Park,,0,28881,19,0,0
185886,6,5,To Seasame Park,,0,28881,19,0,0
185913,6,5,To Village Mall,,1,28881,20,0,0
185912,6,5,To Village Mall,,1,28881,20,0,0
185911,6,5,To Village Mall,,1,28881,20,0,0
185910,6,5,To Village Mall,,1,28881,20,0,0
185909,6,5,To Village Mall,,1,28881,20,0,0
185908,6,5,To Village Mall,,1,28881,20,0,0
185907,6,5,To Village Mall,,1,28881,20,0,0
185906,6,5,To Village Mall,,1,28881,20,0,0
185905,6,5,To Village Mall,,1,28881,20,0,0
185904,6,5,To Village Mall,,1,28881,20,0,0
185903,6,5,To Village Mall,,1,28881,20,0,0
185902,6,5,To Village Mall,,1,28881,20,0,0
185901,6,5,To Village Mall,,1,28881,20,0,0
185900,6,5,To Village Mall,,1,28881,20,0,0
185966,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185965,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185964,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185963,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185962,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185961,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185960,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185959,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185958,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185957,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185956,9,5,To Robin Hood Bay Rd,,0,28884,21,0,0
185978,9,5,To Mun Center,,1,28884,22,0,0
185977,9,5,To Mun Centre,,1,28884,22,0,0
185976,9,5,To Mun Centre,,1,28884,22,0,0
185975,9,5,To Mun Centre,,1,28884,22,0,0
185974,9,5,To Mun Centre,,1,28884,22,0,0
185973,9,5,To Mun Centre,,1,28884,22,0,0
185972,9,5,To Mun Centre,,1,28884,22,0,0
185971,9,5,To Mun Centre,,1,28884,22,0,0
185970,9,5,To Mun Centre,,1,28884,22,0,0
185969,9,5,To Mun Centre,,1,28884,22,0,0
185968,9,5,To Mun Centre,,1,28884,22,0,0
185967,9,5,To Mun Centre,,1,28884,22,0,0
187082,10,5,MUN - Downtown,,0,28940,23,0,0
187083,10,5,MUN - Downtown,,0,28941,24,0,0
187084,10,5,MUN - Downtown,,0,28942,24,0,0
187085,10,5,MUN - Downtown,,0,28940,24,0,0
187086,10,5,MUN - Downtown,,0,28941,24,0,0
187087,10,5,MUN - Downtown,,0,28942,24,0,0
187088,10,5,MUN - Downtown,,0,28940,24,0,0
187089,10,5,MUN - Downtown,,0,28941,24,0,0
187090,10,5,MUN - Downtown,,0,28942,24,0,0
187091,10,5,MUN - Downtown,,0,28940,24,0,0
187092,10,5,MUN - Downtown,,0,28941,24,0,0
187093,10,5,MUN - Downtown,,0,28942,24,0,0
187094,10,5,MUN - Downtown,,0,28940,24,0,0
187095,10,5,MUN - Downtown,,0,28941,24,0,0
187096,10,5,MUN - Downtown,,0,28942,24,0,0
187097,10,5,MUN - Downtown,,0,28940,24,0,0
187098,10,5,MUN - Downtown,,0,28941,24,0,0
187099,10,5,MUN - Downtown,,0,28942,24,0,0
187100,10,5,MUN - Downtown,,0,28940,24,0,0
187101,10,5,MUN - Downtown,,0,28941,24,0,0
187102,10,5,MUN - Downtown,,0,28942,24,0,0
187103,10,5,MUN - Downtown,,0,28940,24,0,0
187104,10,5,MUN - Downtown,,0,28941,24,0,0
187105,10,5,MUN - Downtown,,0,28942,24,0,0
187106,10,5,MUN - Downtown,,0,28940,25,0,0
187107,10,5,MUN - Downtown,,0,28941,24,0,0
187108,10,5,MUN - Downtown,,0,28942,24,0,0
187109,10,5,MUN - Downtown,,0,28941,24,0,0
187110,10,5,MUN - Downtown,,0,28942,24,0,0
187111,10,5,MUN - Downtown,,0,28941,24,0,0
187112,10,5,MUN - Downtown,,0,28942,24,0,0
187115,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187121,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187119,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187123,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187114,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187122,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187124,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187116,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187120,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187117,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187118,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187125,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187126,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187127,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187128,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187129,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187130,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187131,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187132,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187133,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187134,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187135,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28940,26,0,0
187136,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187137,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187138,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187139,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187140,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187141,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,26,0,0
187142,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28941,26,0,0
187143,10,5,MUN - Avalon Mall - Kelsey Dr,,1,28942,27,0,0
186146,11,5,To Shea Heights,,0,28898,30,0,0
186147,11,5,To Shea Heights,,0,28898,30,0,0
186148,11,5,To Shea Heights,,0,28898,30,0,0
186149,11,5,To Shea Heights,,0,28898,30,0,0
186150,11,5,To Shea Heights,,0,28898,30,0,0
186151,11,5,To Shea Heights,,0,28898,30,0,0
186152,11,5,To Shea Heights,,0,28898,30,0,0
186153,11,5,To Shea Heights,,0,28898,30,0,0
186154,11,5,To Shea Heights,,0,28898,30,0,0
186155,11,5,To Shea Heights,,0,28898,30,0,0
186156,11,5,To Shea Heights,,0,28898,30,0,0
186157,11,5,To Avalon Mall,,1,28898,31,0,0
186158,11,5,To Avalon Mall,,1,28898,31,0,0
186159,11,5,To Avalon Mall,,1,28898,31,0,0
186160,11,5,To Avalon Mall,,1,28898,31,0,0
186161,11,5,To Avalon Mall,,1,28898,31,0,0
186162,11,5,To Avalon Mall,,1,28898,31,0,0
186163,11,5,To Avalon Mall,,1,28898,31,0,0
186164,11,5,To Avalon Mall,,1,28898,31,0,0
186165,11,5,To Avalon Mall,,1,28898,31,0,0
186166,11,5,To Avalon Mall,,1,28898,31,0,0
186167,11,5,To Avalon Mall,,1,28898,31,0,0
186168,11,5,To Avalon Mall,,1,28898,31,0,0
186189,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186191,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186193,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186195,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186197,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186199,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186201,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186203,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186205,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186207,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186209,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28901,32,0,0
186210,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28900,32,0,0
186211,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28900,32,0,0
186212,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28900,32,0,0
186213,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28900,32,0,0
186214,12,5,Blackmarsh Rd - Freshwater Rd - Avalon Mall,,0,28900,32,0,0
186216,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186218,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186220,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186222,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186224,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186226,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186228,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186230,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186232,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186234,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186236,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28901,33,0,0
186238,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28900,33,0,0
186239,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28900,33,0,0
186240,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28900,33,0,0
186241,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28900,33,0,0
186242,12,5,Freshwater Rd - Blackmarsh Rd - Village Mall,,1,28900,33,0,0
186297,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186298,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186299,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186300,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186301,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186302,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186303,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186304,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186305,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186306,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186307,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186308,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186309,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186310,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186311,14,5,Torbay Rd - Airport,,0,28904,34,0,0
186313,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186314,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186315,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186316,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186317,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186318,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186319,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186320,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186321,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186322,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186323,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186324,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186325,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186326,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186327,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186312,14,5,Torbay Rd - MUN Center,,1,28904,35,0,0
186364,15,5,MUN - Forest Rd,,0,28907,36,0,0
186366,15,5,MUN - Forest Rd,,0,28907,36,0,0
186368,15,5,MUN - Forest Rd,,0,28907,36,0,0
186370,15,5,MUN - Forest Rd,,0,28907,36,0,0
186372,15,5,MUN - Forest Rd,,0,28907,36,0,0
186374,15,5,MUN - Forest Rd,,0,28907,36,0,0
186376,15,5,MUN - Forest Rd,,0,28907,36,0,0
186378,15,5,MUN - Forest Rd,,0,28907,36,0,0
186380,15,5,MUN - Forest Rd,,0,28907,36,0,0
186382,15,5,MUN - Forest Rd,,0,28907,36,0,0
186384,15,5,MUN - Forest Rd,,0,28907,36,0,0
186386,15,5,MUN - Forest Rd,,0,28907,36,0,0
186387,15,5,MUN - Forest Rd,,0,28908,36,0,0
186388,15,5,MUN - Forest Rd,,0,28908,36,0,0
186389,15,5,MUN - Forest Rd,,0,28908,36,0,0
186390,15,5,MUN - Forest Rd,,0,28908,36,0,0
186391,15,5,MUN - Forest Rd,,0,28908,36,0,0
186393,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186395,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186397,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186399,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186401,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186403,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186405,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186407,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186409,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186411,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186413,15,5,MUN - Avalon Mall,,1,28907,37,0,0
186415,15,5,MUN - Avalon Mall,,1,28907,38,0,0
186416,15,5,MUN - Avalon Mall,,1,28908,37,0,0
186417,15,5,MUN - Avalon Mall,,1,28908,37,0,0
186418,15,5,MUN - Avalon Mall,,1,28908,37,0,0
186419,15,5,MUN - Avalon Mall,,1,28908,37,0,0
186420,15,5,MUN - Avalon Mall,,1,28908,37,0,0
186475,16,5,Kenmount Terrace,,0,28911,39,0,0
186476,16,5,Kenmount Terrace,,0,28911,39,0,0
186477,16,5,Kenmount Terrace,,0,28911,39,0,0
186478,16,5,Kenmount Terrace,,0,28911,39,0,0
186479,16,5,Kenmount Terrace,,0,28911,39,0,0
186480,16,5,Kenmount Terrace,,0,28911,39,0,0
186481,16,5,Kenmount Terrace,,0,28911,39,0,0
186482,16,5,Kenmount Terrace,,0,28911,39,0,0
186483,16,5,Kenmount Terrace,,0,28911,39,0,0
186484,16,5,Kenmount Terrace,,0,28911,39,0,0
186485,16,5,Kenmount Terrace,,0,28911,39,0,0
186486,16,5,Kenmount Terrace,,0,28911,39,0,0
186487,16,5,Kenmount Terrace,,0,28911,39,0,0
186488,16,5,Kenmount Terrace,,0,28911,39,0,0
186489,16,5,Kenmount Terrace,,0,28911,39,0,0
186490,16,5,Kenmount Terrace,,0,28911,39,0,0
186491,16,5,MUN Center,,1,28911,40,0,0
186492,16,5,MUN Center,,1,28911,40,0,0
186493,16,5,MUN Center,,1,28911,40,0,0
186494,16,5,MUN Center,,1,28911,40,0,0
186495,16,5,MUN Center,,1,28911,40,0,0
186496,16,5,MUN Center,,1,28911,40,0,0
186497,16,5,MUN Center,,1,28911,40,0,0
186498,16,5,MUN Center,,1,28911,40,0,0
186499,16,5,MUN Center,,1,28911,40,0,0
186500,16,5,MUN Center,,1,28911,40,0,0
186501,16,5,MUN Center,,1,28911,40,0,0
186502,16,5,MUN Center,,1,28911,40,0,0
186503,16,5,MUN Center,,1,28911,40,0,0
186504,16,5,MUN Center,,1,28911,40,0,0
186505,16,5,MUN Center,,1,28911,40,0,0
186506,16,5,MUN Center,,1,28911,40,0,0
186555,18,5,Kilbride - Goulds,,0,28914,41,0,0
186556,18,5,Kilbride - Goulds,,0,28914,41,0,0
186557,18,5,Kilbride - Goulds,,0,28914,41,0,0
186558,18,5,Kilbride - Goulds,,0,28914,41,0,0
186559,18,5,Kilbride - Goulds,,0,28914,41,0,0
186560,18,5,Kilbride - Goulds,,0,28914,41,0,0
186561,18,5,Kilbride - Goulds,,0,28914,41,0,0
186562,18,5,Kilbride - Goulds,,0,28914,41,0,0
186563,18,5,Kilbride - Goulds,,0,28914,41,0,0
186564,18,5,Kilbride - Goulds,,0,28914,41,0,0
186565,18,5,Kilbride - Goulds,,0,28914,41,0,0
186566,18,5,Kilbride - Goulds,,0,28914,41,0,0
186567,18,5,Kilbride - Goulds,,0,28915,41,0,0
186568,18,5,Kilbride - Goulds,,0,28915,41,0,0
186569,18,5,Kilbride - Goulds,,0,28915,41,0,0
186570,18,5,Kilbride - Goulds,,0,28915,41,0,0
186571,18,5,Kilbride - Goulds,,0,28915,41,0,0
186573,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186574,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186575,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186576,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186577,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186578,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186579,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186580,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186581,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186582,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186583,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186584,18,5,Kilbride - Village Mall,,1,28914,42,0,0
186585,18,5,Kilbride - Village Mall,,1,28915,42,0,0
186586,18,5,Kilbride - Village Mall,,1,28915,42,0,0
186587,18,5,Kilbride - Village Mall,,1,28915,42,0,0
186588,18,5,Kilbride - Village Mall,,1,28915,42,0,0
186589,18,5,Kilbride - Village Mall,,1,28915,42,0,0
186649,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186651,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186653,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186655,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186657,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186659,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186661,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186663,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186665,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186667,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186669,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28919,44,0,0
186670,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28918,44,0,0
186671,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28918,44,0,0
186672,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28918,44,0,0
186673,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28918,44,0,0
186674,19,5,Cowan Hgts - Crosbie Rd - Avalon Mall,,0,28918,44,0,0
186677,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186679,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186681,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186683,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186685,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186687,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186689,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186691,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186693,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186695,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186697,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28919,45,0,0
186699,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28918,45,0,0
186700,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28918,45,0,0
186701,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28918,45,0,0
186702,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28918,45,0,0
186703,19,5,Crosbie Rd - Cowan Hgts - Village Mall,,1,28918,45,0,0
186786,20,5,To Galway,,0,28881,46,0,0
186785,20,5,To Galway,,0,28881,46,0,0
186784,20,5,To Galway,,0,28881,46,0,0
186783,20,5,To Galway,,0,28881,46,0,0
186782,20,5,To Galway,,0,28881,46,0,0
186781,20,5,To Galway,,0,28881,46,0,0
186780,20,5,To Galway,,0,28881,46,0,0
186779,20,5,To Galway,,0,28881,46,0,0
186778,20,5,To Galway,,0,28881,46,0,0
186777,20,5,To Galway,,0,28881,46,0,0
186776,20,5,To Galway,,0,28881,46,0,0
186775,20,5,To Galway,,0,28881,46,0,0
186774,20,5,To Galway,,0,28881,46,0,0
186773,20,5,To Galway,,0,28881,46,0,0
186772,20,5,To Galway,,0,28881,46,0,0
186771,20,5,To Galway,,0,28881,46,0,0
186802,20,5,To Village Mall,,1,28881,47,0,0
186801,20,5,To Village Mall,,1,28881,47,0,0
186800,20,5,To Village Mall,,1,28881,47,0,0
186799,20,5,To Village Mall,,1,28881,47,0,0
186798,20,5,To Village Mall,,1,28881,47,0,0
186797,20,5,To Village Mall,,1,28881,47,0,0
186796,20,5,To Village Mall,,1,28881,47,0,0
186795,20,5,To Village Mall,,1,28881,47,0,0
186794,20,5,To Village Mall,,1,28881,47,0,0
186793,20,5,To Village Mall,,1,28881,47,0,0
186792,20,5,To Village Mall,,1,28881,47,0,0
186791,20,5,To Village Mall,,1,28881,47,0,0
186790,20,5,To Village Mall,,1,28881,47,0,0
186789,20,5,To Village Mall,,1,28881,47,0,0
186788,20,5,To Village Mall,,1,28881,47,0,0
186787,20,5,To Village Mall,,1,28881,47,0,0
186859,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186860,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186861,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186862,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186863,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186864,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186865,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186866,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186867,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186868,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186869,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186870,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28923,48,0,0
186871,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28924,49,0,0
186872,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28924,49,0,0
186873,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28924,49,0,0
